Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
73,Janet Currie,2153904071.0,13185.0,janet currie,20089843.0,536.0,321.0,22645.0,2016-06-24
74,Robert J. Barro,548446481.0,11449.0,robert j barro,136199984.0,712.0,513.0,80680.0,2016-06-24
75,Stephen Coate,650455521.0,13799.0,stephen coate,205783295.0,151.0,90.0,10393.0,2016-06-24
77,Natalie Bau,2127184071.0,17605.0,natalie bau,161318765.0,32.0,18.0,97.0,2016-06-24
79,Hans-Joachim Voth,1989688180.0,14784.0,hansjoachim voth,202697423.0,254.0,177.0,3477.0,2016-06-24
80,Erik Hurst,2140733516.0,20302.0,erik hurst,25041050.0,2.0,2.0,4.0,2016-06-24
83,Emi Nakamura,2609606965.0,19784.0,emi nakamura,188700360.0,4.0,4.0,5.0,2017-05-05
84,Florian Zimmermann,3037943673.0,18212.0,florian zimmermann,135140700.0,15.0,15.0,69.0,2020-07-02
85,Reed Walker,2686933604.0,16107.0,reed walker,95457486.0,58.0,28.0,1351.0,2017-06-30
86,Kenneth Rogoff,214390093.0,12142.0,kenneth rogoff,136199984.0,526.0,352.0,52018.0,2016-06-24
87,Jon Steinsson,677460149.0,15113.0,jon steinsson,78577930.0,83.0,41.0,3149.0,2016-06-24
88,Nicholas Barberis,294627858.0,13725.0,nicholas barberis,32971472.0,65.0,30.0,14989.0,2016-06-24
89,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
90,Olivier J. Blanchard,3145678245.0,15212.0,olivier j blanchard,149640151.0,54.0,24.0,1074.0,2021-04-13
92,Lasse Pedersen,2422494662.0,19045.0,lasse pedersen,2801498763.0,8.0,8.0,16.0,2016-06-24
93,Sascha O. Becker,2148864036.0,14347.0,sascha o becker,39555362.0,231.0,141.0,7044.0,2016-06-24
94,Roberto Perotti,3157750890.0,18804.0,roberto perotti,1321305853.0,5.0,5.0,21.0,2021-05-10
97,John Bound,2472042921.0,12887.0,john bound,27837315.0,255.0,149.0,20575.0,2016-07-22
98,Erzo F. P. Luttmer,1966671174.0,14415.0,erzo f p luttmer,107672454.0,113.0,56.0,5234.0,2016-06-24
100,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
101,David Card,2902675675.0,19851.0,david card,130769515.0,3.0,2.0,34.0,2018-12-11
102,Nathan Nunn,2148103966.0,14803.0,nathan nunn,136199984.0,141.0,73.0,6804.0,2016-06-24
104,Alberto Alesina,2518221332.0,20533.0,alberto alesina,,2.0,2.0,0.0,2016-09-16
105,Eliana La Ferrara,2087655770.0,14325.0,eliana la ferrara,71209653.0,131.0,75.0,8025.0,2016-06-24
106,Michael Kremer,2488222715.0,19827.0,michael kremer,,4.0,2.0,1.0,2016-08-23
107,Nicholas Bloom,2133900406.0,13164.0,nicholas bloom,97018004.0,418.0,235.0,23628.0,2016-06-24
108,Alwyn Young,2112621531.0,14089.0,alwyn young,40347166.0,48.0,18.0,6902.0,2016-06-24
109,Timothy Besley,523865281.0,12745.0,timothy besley,909854389.0,459.0,330.0,30371.0,2016-06-24
110,Drew Fudenberg,573466828.0,12813.0,drew fudenberg,63966007.0,402.0,271.0,25295.0,2016-06-24
111,Peter Ganong,2009813205.0,16425.0,peter ganong,40347166.0,45.0,25.0,500.0,2016-06-24
112,Glenn Ellison,2902369099.0,19829.0,glenn ellison,,2.0,2.0,30.0,2018-12-11
113,Abhijit Banerjee,2754797702.0,19670.0,abhijit banerjee,,4.0,2.0,18.0,2017-09-25
114,Elhanan Helpman,2697899749.0,11943.0,elhanan helpman,136199984.0,430.0,257.0,54287.0,2017-06-30
115,Andrei Shleifer,727612727.0,10970.0,andrei shleifer,136199984.0,589.0,344.0,183626.0,2016-06-24
116,Ernst Fehr,2210927970.0,12314.0,ernst fehr,202697423.0,574.0,419.0,73294.0,2016-06-24
117,Claudia Goldin,2612870769.0,20531.0,claudia goldin,,2.0,2.0,1.0,2017-05-19
119,David Baqaee,2643934869.0,16868.0,david baqaee,161318765.0,53.0,27.0,296.0,2017-06-30
120,Brent Neiman,1320884576.0,15240.0,brent neiman,40347166.0,97.0,48.0,2279.0,2016-06-24
121,Loukas Karabarbounis,283515383.0,15416.0,loukas karabarbounis,1321305853.0,73.0,35.0,2123.0,2016-06-24
