Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
233,Pinelopi Koujianou Goldberg,2194720107.0,13996.0,pinelopi koujianou goldberg,32971472.0,121.0,57.0,8406.0,2016-06-24
234,Ronny Razin,2266771342.0,16427.0,ronny razin,909854389.0,67.0,49.0,664.0,2016-06-24
235,Janice C. Eberly,1901682854.0,14879.0,janice c eberly,111979921.0,78.0,48.0,3313.0,2016-06-24
238,Jeffrey C. Fuhrer,1961731099.0,14319.0,jeffrey c fuhrer,46510805.0,128.0,91.0,4811.0,2016-06-24
240,Pietro Ortoleva,2136818508.0,16469.0,pietro ortoleva,20089843.0,64.0,40.0,835.0,2016-06-24
243,B. Douglas Bernheim,1709076177.0,13120.0,b douglas bernheim,97018004.0,251.0,143.0,17678.0,2016-06-24
244,Eric Verhoogen,142467716.0,15021.0,eric verhoogen,78577930.0,58.0,36.0,2899.0,2016-06-24
246,Brent Neiman,1320884576.0,15240.0,brent neiman,40347166.0,97.0,48.0,2279.0,2016-06-24
247,Loukas Karabarbounis,283515383.0,15416.0,loukas karabarbounis,1321305853.0,73.0,35.0,2123.0,2016-06-24
252,Valerie A. Ramey,2095946677.0,13709.0,valerie a ramey,36258959.0,143.0,78.0,9806.0,2016-06-24
263,Gary Charness,2085488559.0,13868.0,gary charness,154570441.0,334.0,209.0,14989.0,2016-06-24
265,Nina Pavcnik,327647057.0,14066.0,nina pavcnik,107672454.0,109.0,58.0,7047.0,2016-06-24
269,Stephen Coate,650455521.0,13799.0,stephen coate,205783295.0,151.0,90.0,10393.0,2016-06-24
271,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
273,Matthew D. Shapiro,2568678536.0,13425.0,matthew d shapiro,27837315.0,233.0,123.0,9201.0,2017-01-13
279,Peter J. Klenow,2018360965.0,13555.0,peter j klenow,97018004.0,139.0,73.0,12974.0,2016-06-24
280,James Andreoni,2021705599.0,13340.0,james andreoni,36258959.0,231.0,143.0,20480.0,2016-06-24
281,Richard Rogerson,2122683540.0,13339.0,richard rogerson,20089843.0,282.0,172.0,13108.0,2016-06-24
283,Frank Schorfheide,214021703.0,14311.0,frank schorfheide,79576946.0,216.0,126.0,7847.0,2016-06-24
284,John Y. Campbell,2397423007.0,11828.0,john y campbell,136199984.0,455.0,277.0,62261.0,2016-06-24
287,Gilat Levy,2134413772.0,15965.0,gilat levy,909854389.0,90.0,59.0,1121.0,2016-06-24
289,Amir Sufi,1934535612.0,13977.0,amir sufi,40347166.0,144.0,77.0,10265.0,2016-06-24
296,Shelly Lundberg,2138058428.0,14481.0,shelly lundberg,154570441.0,128.0,78.0,5667.0,2016-06-24
297,Heski Bar-Isaac,2570152181.0,16026.0,heski barisaac,185261750.0,91.0,53.0,979.0,2017-01-13
301,Alessandro Lizzeri,40539028.0,15176.0,alessandro lizzeri,57206974.0,72.0,44.0,3084.0,2016-06-24
302,Timothy S. Fuerst,2663171893.0,14624.0,timothy s fuerst,107639228.0,137.0,94.0,3551.0,2017-06-30
306,Marina Halac,2011811955.0,16843.0,marina halac,32971472.0,40.0,20.0,490.0,2016-06-24
307,Shachar Kariv,162799219.0,15407.0,shachar kariv,95457486.0,97.0,62.0,2484.0,2016-06-24
317,Gilbert E. Metcalf,2109935181.0,14121.0,gilbert e metcalf,121934306.0,293.0,178.0,4936.0,2016-06-24
318,Tracy R. Lewis,2097029542.0,14417.0,tracy r lewis,170897317.0,147.0,124.0,4654.0,2016-06-24
321,Emmanuel Saez,2169648137.0,12987.0,emmanuel saez,95457486.0,364.0,197.0,22514.0,2016-06-24
322,David H. Romer,2044575498.0,12665.0,david h romer,95457486.0,177.0,97.0,26409.0,2016-06-24
325,Nancy L. Rose,2168630279.0,14831.0,nancy l rose,63966007.0,80.0,54.0,3214.0,2016-06-24
327,Michelle R. Garfinkel,1677573946.0,15740.0,michelle r garfinkel,204250578.0,75.0,55.0,1496.0,2016-06-24
329,Dave Donaldson,2162818368.0,15682.0,dave donaldson,63966007.0,64.0,34.0,2115.0,2016-06-24
332,Oleg Itskhoki,42956661.0,15360.0,oleg itskhoki,20089843.0,94.0,50.0,2746.0,2016-06-24
337,A. Craig Burnside,2161154003.0,13925.0,a craig burnside,7882870.0,69.0,28.0,7261.0,2016-06-24
339,Lise Vesterlund,687287138.0,14650.0,lise vesterlund,170201317.0,100.0,65.0,6921.0,2016-06-24
346,Roland Bénabou,2275667347.0,13472.0,roland benabou,20089843.0,134.0,75.0,15687.0,2016-06-24
347,Jesse Rothstein,2119555427.0,14571.0,jesse rothstein,95457486.0,190.0,108.0,4638.0,2016-06-24
351,Charles Sprenger,2137205183.0,15696.0,charles sprenger,36258959.0,73.0,47.0,2581.0,2016-06-24
353,Francine D. Blau,403251530.0,13663.0,francine d blau,205783295.0,214.0,125.0,13038.0,2016-06-24
356,Ilya Segal,2164412777.0,14779.0,ilya segal,97018004.0,78.0,58.0,4303.0,2016-06-24
358,Aleh Tsyvinski,261802267.0,15108.0,aleh tsyvinski,142094635.0,152.0,77.0,2673.0,2016-06-24
360,Daniel Diermeier,2019972325.0,14819.0,daniel diermeier,40347166.0,202.0,163.0,4297.0,2016-06-24
