Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
214,Eduardo Perez-Richet,270469976.0,17723.0,eduardo perezrichet,205092303.0,24.0,14.0,122.0,2016-06-24
215,Federica Romei,2048530889.0,18094.0,federica romei,180242103.0,16.0,8.0,75.0,2016-06-24
219,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
221,Victoria Vanasco,2344893805.0,17347.0,victoria vanasco,42134832.0,36.0,20.0,84.0,2016-06-24
222,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
223,Rema Hanna,2131415545.0,15140.0,rema hanna,136199984.0,113.0,69.0,3537.0,2016-06-24
224,Frederic Vermeulen,2048598911.0,15360.0,frederic vermeulen,99464096.0,175.0,113.0,1578.0,2016-06-24
227,Alex Gershkov,210822948.0,16370.0,alex gershkov,197251160.0,60.0,38.0,686.0,2016-06-24
230,Emily Breza,2058859419.0,16708.0,emily breza,136199984.0,65.0,40.0,338.0,2016-06-24
235,Noam Yuchtman,2500378129.0,16266.0,noam yuchtman,95457486.0,72.0,39.0,953.0,2016-08-23
236,Stijn Van Nieuwerburgh,1129793547.0,14537.0,stijn van nieuwerburgh,78577930.0,228.0,128.0,6081.0,2016-06-24
238,Jaume Ventura,2170717795.0,14618.0,jaume ventura,170486558.0,124.0,59.0,3840.0,2016-06-24
239,Alexander Wolitzky,2061238106.0,16849.0,alexander wolitzky,63966007.0,45.0,33.0,515.0,2016-06-24
240,Elias Papaioannou,1842186836.0,15125.0,elias papaioannou,61544103.0,115.0,57.0,3482.0,2016-06-24
241,Gregory Thwaites,2237613168.0,16531.0,gregory thwaites,909854389.0,68.0,36.0,573.0,2016-06-24
242,Burton Hollifield,1548136115.0,15576.0,burton hollifield,74973139.0,86.0,51.0,1872.0,2016-06-24
245,Stéphane Bonhomme,2113020548.0,16131.0,stephane bonhomme,40347166.0,85.0,50.0,1066.0,2016-06-24
250,Dimitri Vayanos,172070303.0,14114.0,dimitri vayanos,909854389.0,128.0,73.0,5758.0,2016-06-24
251,Mar Reguant,1857706295.0,16733.0,mar reguant,111979921.0,41.0,23.0,535.0,2016-06-24
253,Bryan Graham,2216279746.0,16991.0,bryan graham,91045830.0,12.0,10.0,436.0,2016-06-24
260,Anna Mikusheva,1990793873.0,16876.0,anna mikusheva,63966007.0,38.0,24.0,420.0,2016-06-24
266,Marina Halac,2011811955.0,16843.0,marina halac,32971472.0,40.0,20.0,490.0,2016-06-24
268,Terri Kneeland,2724805924.0,18685.0,terri kneeland,45129253.0,8.0,6.0,72.0,2017-07-14
270,Thomas Mariotti,2099917298.0,15320.0,thomas mariotti,17866349.0,102.0,63.0,1789.0,2016-06-24
274,Philippe Jehiel,152288754.0,14493.0,philippe jehiel,45129253.0,190.0,121.0,4034.0,2016-06-24
276,Mike Elsby,2579635227.0,19703.0,mike elsby,,2.0,2.0,22.0,2017-01-26
277,Timothy Besley,523865281.0,12745.0,timothy besley,909854389.0,459.0,330.0,30371.0,2016-06-24
281,Ian Tonks,1967221115.0,15482.0,ian tonks,36234482.0,160.0,132.0,1807.0,2016-06-24
286,Felix Kubler,2011654080.0,15255.0,felix kubler,202697423.0,166.0,102.0,1603.0,2016-06-24
288,Georg Weizsäcker,279529157.0,15829.0,georg weizsacker,39343248.0,68.0,38.0,1328.0,2016-06-24
294,Luca Fornaro,2734834931.0,16959.0,luca fornaro,170486558.0,38.0,20.0,315.0,2017-07-21
299,Ann Law,2764385481.0,17848.0,ann law,183935753.0,3.0,3.0,304.0,2017-10-27
304,Joachim Freyberger,2012169871.0,17561.0,joachim freyberger,135310074.0,24.0,15.0,212.0,2016-06-24
310,Peter Arcidiacono,2149600978.0,14984.0,peter arcidiacono,1321305853.0,131.0,84.0,3139.0,2016-06-24
312,Maitreesh Ghatak,1780997049.0,14542.0,maitreesh ghatak,909854389.0,180.0,127.0,6198.0,2016-06-24
318,Joshua Schwartzstein,1822472038.0,16797.0,joshua schwartzstein,136199984.0,29.0,21.0,751.0,2016-06-24
322,Jon Steinsson,677460149.0,15113.0,jon steinsson,78577930.0,83.0,41.0,3149.0,2016-06-24
324,Francisco Buera,3177260599.0,19809.0,francisco buera,232641801.0,3.0,3.0,5.0,2021-07-05
328,Rohit Rahi,2137603084.0,16419.0,rohit rahi,909854389.0,46.0,23.0,613.0,2016-06-24
333,Patrick Kline,2343353932.0,15058.0,patrick kline,95457486.0,97.0,45.0,3722.0,2016-06-24
334,Christoph Rothe,2274789290.0,16680.0,christoph rothe,177802217.0,56.0,32.0,569.0,2016-06-24
336,Matteo Maggiori,823552993.0,15880.0,matteo maggiori,97018004.0,58.0,28.0,1046.0,2016-06-24
337,Guillaume Plantin,207863575.0,15503.0,guillaume plantin,17866349.0,106.0,69.0,1721.0,2016-06-24
341,Philipp Schmidt-Dengler,235685803.0,16451.0,philipp schmidtdengler,129774422.0,53.0,36.0,604.0,2016-06-24
343,N. Shephard,3187510058.0,20397.0,n shephard,179059509.0,2.0,2.0,4.0,2021-08-16
346,Giovanni L. Violante,950463456.0,14131.0,giovanni l violante,20089843.0,193.0,105.0,7228.0,2016-06-24
348,C. R. Bean,2632055996.0,20533.0,c r bean,,2.0,2.0,0.0,2017-06-30
353,Mirko Wiederholt,2094347445.0,16293.0,mirko wiederholt,205092303.0,49.0,34.0,1052.0,2016-06-24
355,Guillermo Ordonez,2182932939.0,20345.0,guillermo ordonez,,2.0,2.0,4.0,2016-06-24
358,Gino Gancia,1944277062.0,15868.0,gino gancia,166337079.0,96.0,46.0,1047.0,2016-06-24
359,Timo Boppart,2656240613.0,16646.0,timo boppart,161593684.0,48.0,25.0,295.0,2017-06-30
360,Rachel Griffith,2155660295.0,13419.0,rachel griffith,28407311.0,339.0,258.0,15278.0,2016-06-24
361,Olivier Tercieux,1724808014.0,16421.0,olivier tercieux,57995698.0,84.0,43.0,467.0,2016-06-24
362,Ruben Enikolopov,1546412119.0,15597.0,ruben enikolopov,116555385.0,91.0,53.0,1708.0,2016-06-24
363,Syngjoo Choi,2107831275.0,16010.0,syngjoo choi,139264467.0,77.0,53.0,1136.0,2016-06-24
367,Miklós Koren,2420777612.0,15676.0,miklos koren,198945027.0,73.0,48.0,1394.0,2016-06-24
373,Stephan Lauermann,2736868466.0,17291.0,stephan lauermann,135140700.0,40.0,25.0,188.0,2017-07-31
374,Nicolas Coeurdacier,305399959.0,15918.0,nicolas coeurdacier,205092303.0,76.0,40.0,1497.0,2016-06-24
376,Gita Gopinath,1907944430.0,14653.0,gita gopinath,136199984.0,136.0,72.0,3724.0,2016-06-24
380,Monica Martinez-Bravo,2026960177.0,17314.0,monica martinezbravo,30588936.0,33.0,20.0,223.0,2016-06-24
387,Navin Kartik,1362851725.0,15780.0,navin kartik,78577930.0,66.0,45.0,1852.0,2016-06-24
